top	sub
astro-ph/0101406	astro-ph/0504383
astro-ph/0303041	astro-ph/0504115
astro-ph/0409059	astro-ph/0504115
astro-ph/0407201	astro-ph/0504115
astro-ph/0409266	astro-ph/0504115
astro-ph/0307335	astro-ph/0504115
astro-ph/0407022	astro-ph/0504115
astro-ph/0305507	astro-ph/0504610
astro-ph/0205325	astro-ph/0504610
astro-ph/0009444	astro-ph/0504610
astro-ph/0309027	astro-ph/0504610
astro-ph/0407638	astro-ph/0504610
astro-ph/0306498	astro-ph/0504132
astro-ph/0503680	astro-ph/0504132
astro-ph/0307282	astro-ph/0504132
astro-ph/0306431	astro-ph/0504132
astro-ph/0003278	astro-ph/0504132
astro-ph/0101014	astro-ph/0504132
astro-ph/0404567	astro-ph/0504132
astro-ph/9711102	astro-ph/0504132
astro-ph/0310207	astro-ph/0504132
astro-ph/0303614	astro-ph/0504132
astro-ph/0302209	astro-ph/0504132
astro-ph/0407372	astro-ph/0504132
astro-ph/0406496	astro-ph/0504132
astro-ph/0302207	astro-ph/0504132
astro-ph/0308208	astro-ph/0504132
astro-ph/0105161	astro-ph/0504132
astro-ph/0311503	astro-ph/0504132
astro-ph/0303591	astro-ph/0504132
astro-ph/0305263	astro-ph/0504132
astro-ph/0009131	astro-ph/0504132
astro-ph/9812313	astro-ph/0504132
astro-ph/0403073	astro-ph/0504132
astro-ph/9912248	astro-ph/0504250
astro-ph/0408439	astro-ph/0504250
astro-ph/0209064	astro-ph/0504250
astro-ph/0407143	astro-ph/0504435
astro-ph/0504400	astro-ph/0504435
astro-ph/0412300	astro-ph/0504435
astro-ph/0410209	astro-ph/0504376
astro-ph/0412357	astro-ph/0504256
astro-ph/0407093	astro-ph/0504256
astro-ph/0105318	astro-ph/0504191
astro-ph/0402512	astro-ph/0504191
astro-ph/0406670	astro-ph/0504191
astro-ph/9812133	astro-ph/0504191
astro-ph/0207347	astro-ph/0504191
astro-ph/9904396	astro-ph/0504191
astro-ph/0310725	astro-ph/0504191
astro-ph/0302209	astro-ph/0504191
astro-ph/0105099	astro-ph/0504191
astro-ph/0111417	astro-ph/0504191
astro-ph/0401022	astro-ph/0504638
astro-ph/0405256	astro-ph/0504638
astro-ph/0503532	astro-ph/0504638
astro-ph/0504056	astro-ph/0504638
astro-ph/0504323	astro-ph/0504638
astro-ph/0503335	astro-ph/0504638
astro-ph/0403597	astro-ph/0504656
astro-ph/0503014	astro-ph/0504656
astro-ph/0302209	astro-ph/0504656
astro-ph/0412407	astro-ph/0504656
astro-ph/0412569	astro-ph/0504656
astro-ph/0302207	astro-ph/0504656
astro-ph/0303580	astro-ph/0504656
astro-ph/0303614	astro-ph/0504046
astro-ph/0509029	astro-ph/0504046
astro-ph/0504045	astro-ph/0504046
astro-ph/0206039	astro-ph/0504046
astro-ph/0506056	astro-ph/0504046
astro-ph/0509375	astro-ph/0504225
astro-ph/0604041	astro-ph/0504225
astro-ph/0601400	astro-ph/0504225
astro-ph/0502297	astro-ph/0504454
astro-ph/0310749	astro-ph/0504365
astro-ph/0503683	astro-ph/0504365
astro-ph/0403586	astro-ph/0504365
astro-ph/0412181	astro-ph/0504365
astro-ph/0402324	astro-ph/0504365
astro-ph/0502248	astro-ph/0504365
astro-ph/0501189	astro-ph/0504365
astro-ph/0503014	astro-ph/0504365
astro-ph/0403110	astro-ph/0504365
astro-ph/0310511	astro-ph/0504365
astro-ph/0412569	astro-ph/0504365
astro-ph/0411237	astro-ph/0504365
astro-ph/0404349	astro-ph/0504635
astro-ph/0306213	astro-ph/0504205
astro-ph/0411313	astro-ph/0504205
astro-ph/0412597	astro-ph/0504205
astro-ph/0303339	astro-ph/0504205
astro-ph/0004176	astro-ph/0504404
astro-ph/0502373	astro-ph/0504404
astro-ph/0409128	astro-ph/0504404
astro-ph/0501559	astro-ph/0504404
astro-ph/0301342	astro-ph/0504404
astro-ph/0501395	astro-ph/0504404
astro-ph/0507362	astro-ph/0504404
astro-ph/0504052	astro-ph/0504404
astro-ph/0504245	astro-ph/0504404
astro-ph/0501458	astro-ph/0504404
astro-ph/0306213	astro-ph/0504284
astro-ph/0308402	astro-ph/0504284
astro-ph/0303444	astro-ph/0504187
astro-ph/0306213	astro-ph/0504567
astro-ph/0405503	astro-ph/0504567
astro-ph/0308136	astro-ph/0504567
astro-ph/0411040	astro-ph/0504198
astro-ph/0307077	astro-ph/0504198
astro-ph/0503129	astro-ph/0504198
astro-ph/0501326	astro-ph/0504198
astro-ph/0411607	astro-ph/0504213
astro-ph/0403181	astro-ph/0504606
astro-ph/9605094	astro-ph/0504606
astro-ph/0305089	astro-ph/0504510
astro-ph/0408569	astro-ph/0504510
astro-ph/0302209	astro-ph/0504510
astro-ph/0404195	astro-ph/0504510
astro-ph/0406594	astro-ph/0504510
astro-ph/0501201	astro-ph/0504510
astro-ph/0306515	astro-ph/0504510
astro-ph/0108013	astro-ph/0504510
astro-ph/0005051	astro-ph/0105532
astro-ph/0103466	astro-ph/0105532
astro-ph/0102381	astro-ph/0105532
astro-ph/0108443	astro-ph/0105438
astro-ph/0005265	astro-ph/0105547
astro-ph/0012510	astro-ph/0105547
astro-ph/0104482	astro-ph/0105547
astro-ph/0104455	astro-ph/0105547
astro-ph/0102282	astro-ph/0105240
astro-ph/0102401	astro-ph/0105240
astro-ph/0102003	astro-ph/0105240
astro-ph/0011029	astro-ph/0105240
astro-ph/9702019	astro-ph/0105161
astro-ph/0012195	astro-ph/0105161
astro-ph/9905027	astro-ph/0105161
astro-ph/0101014	astro-ph/0105161
astro-ph/9907038	astro-ph/0105161
astro-ph/0103244	astro-ph/0105161
astro-ph/9904319	astro-ph/0105161
astro-ph/0005123	astro-ph/0105161
astro-ph/0103058	astro-ph/0105081
astro-ph/0010176	astro-ph/0105081
astro-ph/0104102	astro-ph/0105081
astro-ph/0105111	astro-ph/0105432
astro-ph/9902361	astro-ph/0105065
astro-ph/0102456	astro-ph/0105065
astro-ph/0009075	astro-ph/0105065
astro-ph/9911204	astro-ph/0105065
astro-ph/0006345	astro-ph/0105065
astro-ph/0106282	astro-ph/0105065
astro-ph/0001312	astro-ph/0105065
astro-ph/0005340	astro-ph/0105065
astro-ph/0009189	astro-ph/0105042
astro-ph/0012516	astro-ph/0105042
astro-ph/0101162	astro-ph/0105131
astro-ph/0012232	astro-ph/0105131
astro-ph/0104486	astro-ph/0105306
astro-ph/0006436	astro-ph/0105306
astro-ph/0011379	astro-ph/0105306
astro-ph/0005123	astro-ph/0105306
astro-ph/0102411	astro-ph/0105087
astro-ph/0101251	astro-ph/0105087
astro-ph/0102456	astro-ph/0105087
astro-ph/0012429	astro-ph/0105087
astro-ph/0004176	astro-ph/0105259
astro-ph/0102282	astro-ph/0105259
astro-ph/0102371	astro-ph/0105259
astro-ph/9903233	astro-ph/0105259
astro-ph/0008188	astro-ph/0105227
astro-ph/9611077	astro-ph/0105227
astro-ph/0104435	astro-ph/0105227
astro-ph/0003338	astro-ph/0105227
astro-ph/0101213	astro-ph/0105227
astro-ph/0009074	astro-ph/0105227
astro-ph/0011251	astro-ph/0105227
astro-ph/9807007	astro-ph/0105227
astro-ph/0101511	astro-ph/0105227
astro-ph/0005115	astro-ph/0105062
astro-ph/0104489	astro-ph/0105062
astro-ph/0104460	astro-ph/0105062
astro-ph/0005022	astro-ph/0105062
astro-ph/0102370	astro-ph/0105308
astro-ph/0101386	astro-ph/0105220
astro-ph/0010552	astro-ph/0105220
astro-ph/0005018	astro-ph/0105220
astro-ph/0005114	astro-ph/0105220
astro-ph/0008167	astro-ph/0105220
astro-ph/0004412	astro-ph/0105220
astro-ph/0104459	astro-ph/0105220
astro-ph/0012376	astro-ph/0105220
astro-ph/0007419	astro-ph/0105220
astro-ph/0104460	astro-ph/0105220
astro-ph/0012324	astro-ph/0105220
astro-ph/0104489	astro-ph/0105220
astro-ph/0005446	astro-ph/0105220
astro-ph/0102077	astro-ph/0105094
astro-ph/0102115	astro-ph/0105094
astro-ph/0103058	astro-ph/0105094
astro-ph/0008474	astro-ph/0105094
astro-ph/0007010	astro-ph/0105094
astro-ph/0012227	astro-ph/0105094
astro-ph/0012376	astro-ph/0105353
astro-ph/0012475	astro-ph/0105353
astro-ph/0008495	astro-ph/0105353
astro-ph/0007333	astro-ph/0105353
astro-ph/0006436	astro-ph/0105353
astro-ph/9907206	astro-ph/0105353
astro-ph/9812197	astro-ph/0105353
astro-ph/9911177	astro-ph/0105353
astro-ph/0005123	astro-ph/0105353
astro-ph/0001384	astro-ph/0105404
astro-ph/0001354	astro-ph/0105404
astro-ph/9912366	astro-ph/0105404
astro-ph/0010185	astro-ph/0105548
astro-ph/0010189	astro-ph/0105548
astro-ph/9706166	astro-ph/0105548
astro-ph/9903453	astro-ph/0105548
astro-ph/9910272	astro-ph/0105548
astro-ph/9802083	astro-ph/0105548
astro-ph/9903038	astro-ph/0105548
astro-ph/9901364	astro-ph/0105548
astro-ph/0012376	astro-ph/0105252
astro-ph/0104460	astro-ph/0105252
astro-ph/0104490	astro-ph/0105252
astro-ph/0010478	astro-ph/0105252
astro-ph/0011179	astro-ph/0105252
astro-ph/0102072	astro-ph/0105446
astro-ph/0104455	astro-ph/0105005
astro-ph/0104487	astro-ph/0105502
astro-ph/0009450	astro-ph/0105502
astro-ph/0006333	astro-ph/0105125
astro-ph/0007240	astro-ph/0105125
astro-ph/0102041	astro-ph/0105125
astro-ph/0105252	astro-ph/0105470
astro-ph/0101361	astro-ph/0105470
astro-ph/0104489	astro-ph/0105470
astro-ph/0010205	astro-ph/0105470
astro-ph/0001247	astro-ph/0105233
astro-ph/9908288	astro-ph/0105233
astro-ph/0012324	astro-ph/0105233
astro-ph/0102220	astro-ph/0105233
astro-ph/0101494	astro-ph/0105560
astro-ph/0005242	astro-ph/0105560
astro-ph/0103014	astro-ph/0105560
astro-ph/0011077	astro-ph/0105560
astro-ph/0105271	astro-ph/0105560
astro-ph/0007118	astro-ph/0105524
astro-ph/0101494	astro-ph/0105524
astro-ph/0102041	astro-ph/0105524
astro-ph/9806062	astro-ph/0105152
astro-ph/9806219	astro-ph/0105152
astro-ph/9901364	astro-ph/0105152
astro-ph/9811399	astro-ph/0105152
astro-ph/9802059	astro-ph/0105224
astro-ph/9803244	astro-ph/0105224
astro-ph/0102282	astro-ph/0105369
astro-ph/0104102	astro-ph/0105369
astro-ph/0103058	astro-ph/0105369
astro-ph/0103306	astro-ph/0105369
astro-ph/0103350	astro-ph/0105230
astro-ph/0012331	astro-ph/0105458
astro-ph/0105418	astro-ph/0105458
astro-ph/0104211	astro-ph/0105458
astro-ph/0101145	astro-ph/0105458
astro-ph/0008133	astro-ph/0105181
astro-ph/0003162	astro-ph/0105181
astro-ph/0005340	astro-ph/0105181
astro-ph/0012376	astro-ph/0105469
astro-ph/9608094	astro-ph/0105469
astro-ph/9910574	astro-ph/0105469
astro-ph/0104474	astro-ph/0105439
astro-ph/9907087	astro-ph/0105449
astro-ph/0102241	astro-ph/0105449
astro-ph/0007037	astro-ph/0105046
astro-ph/0007354	astro-ph/0105248
astro-ph/0010432	astro-ph/0105248
astro-ph/0011405	astro-ph/0105248
astro-ph/0004389	astro-ph/0105296
astro-ph/0101413	astro-ph/0105296
astro-ph/0104460	astro-ph/0105296
astro-ph/0011378	astro-ph/0105296
astro-ph/0104490	astro-ph/0105296
astro-ph/0007360	astro-ph/0105296
astro-ph/0005004	astro-ph/0105296
astro-ph/0104489	astro-ph/0105296
astro-ph/0104459	astro-ph/0105296
astro-ph/0004393	astro-ph/0105296
astro-ph/0006170	astro-ph/0105296
astro-ph/9810121	astro-ph/0105309
astro-ph/9809144	astro-ph/0105269
astro-ph/0008364	astro-ph/0105269
astro-ph/0012510	astro-ph/0105068
astro-ph/0004404	astro-ph/0105068
astro-ph/0104459	astro-ph/0105068
astro-ph/9812133	astro-ph/0105068
astro-ph/0104460	astro-ph/0105068
astro-ph/0104490	astro-ph/0105068
astro-ph/0005123	astro-ph/0105068
astro-ph/0104489	astro-ph/0105068
astro-ph/0104009	astro-ph/0105068
astro-ph/0104455	astro-ph/0105068
astro-ph/0104486	astro-ph/0105457
astro-ph/9812226	astro-ph/0105457
astro-ph/0107378	astro-ph/0105457
astro-ph/0110472	astro-ph/0105457
astro-ph/0012510	astro-ph/0105457
astro-ph/9905040	astro-ph/0105457
astro-ph/9804285	astro-ph/0105457
astro-ph/9901388	astro-ph/0105457
astro-ph/9711102	astro-ph/0105457
astro-ph/0011243	astro-ph/0105457
astro-ph/9804015	astro-ph/0105457
astro-ph/0009432	astro-ph/0105457
astro-ph/0006436	astro-ph/0105457
astro-ph/0105091	astro-ph/0105457
astro-ph/0104459	astro-ph/0105457
astro-ph/9812133	astro-ph/0105457
astro-ph/0012376	astro-ph/0105457
astro-ph/0105252	astro-ph/0105457
astro-ph/0104460	astro-ph/0105457
astro-ph/9901052	astro-ph/0105457
astro-ph/0105296	astro-ph/0105457
astro-ph/0104464	astro-ph/0105457
astro-ph/9908085	astro-ph/0105457
astro-ph/9812313	astro-ph/0105457
astro-ph/9608122	astro-ph/0105457
astro-ph/0003338	astro-ph/0105123
astro-ph/9805346	astro-ph/0105184
astro-ph/0104435	astro-ph/0105184
astro-ph/0007217	astro-ph/0105085
astro-ph/0104490	astro-ph/0105085
astro-ph/0006345	astro-ph/0105085
astro-ph/0012324	astro-ph/0105085
astro-ph/9911389	astro-ph/0105302
astro-ph/9903204	astro-ph/0105302
astro-ph/0101112	astro-ph/0105302
astro-ph/9808264	astro-ph/0105302
astro-ph/0101252	astro-ph/0105302
astro-ph/9708203	astro-ph/0105302
astro-ph/0104443	astro-ph/0105302
astro-ph/0104460	astro-ph/0105302
astro-ph/0104488	astro-ph/0105302
astro-ph/0104490	astro-ph/0105302
astro-ph/0012416	astro-ph/0105302
astro-ph/9911445	astro-ph/0105148
astro-ph/9604166	astro-ph/0105148
astro-ph/9911444	astro-ph/0105148
astro-ph/0004404	astro-ph/0105148
astro-ph/0104460	astro-ph/0105345
astro-ph/0010468	astro-ph/0105345
astro-ph/0103505	astro-ph/0105345
astro-ph/0104489	astro-ph/0105345
astro-ph/0104459	astro-ph/0105345
astro-ph/0007023	astro-ph/0105179
astro-ph/0003338	astro-ph/0105179
astro-ph/0101213	astro-ph/0105179
astro-ph/0101511	astro-ph/0105179
astro-ph/0104460	astro-ph/0105318
astro-ph/0107171	astro-ph/0105318
astro-ph/0007333	astro-ph/0105318
astro-ph/0104490	astro-ph/0105318
astro-ph/0105099	astro-ph/0105318
astro-ph/9901240	astro-ph/0105318
astro-ph/0005123	astro-ph/0105318
astro-ph/0008392	astro-ph/0105361
astro-ph/0101386	astro-ph/0105361
astro-ph/0104460	astro-ph/0105361
astro-ph/0104490	astro-ph/0105361
astro-ph/0104459	astro-ph/0105361
astro-ph/0010039	astro-ph/0105361
astro-ph/0105091	astro-ph/0105361
astro-ph/0011398	astro-ph/0105361
astro-ph/0105220	astro-ph/0105361
astro-ph/0104460	astro-ph/0105111
astro-ph/0105062	astro-ph/0105111
astro-ph/0104490	astro-ph/0105111
astro-ph/0009365	astro-ph/0105111
astro-ph/0007047	astro-ph/0105082
astro-ph/0010389	astro-ph/0105082
astro-ph/0006048	astro-ph/0105082
astro-ph/0101262	astro-ph/0105118
astro-ph/0012192	astro-ph/0105118
astro-ph/0104460	astro-ph/0105443
astro-ph/0006048	astro-ph/0105443
astro-ph/0012337	astro-ph/0105443
astro-ph/0010389	astro-ph/0105443
astro-ph/0001167	astro-ph/0105338
astro-ph/0001163	astro-ph/0105338
astro-ph/0010316	astro-ph/0105338
astro-ph/0007354	astro-ph/0105200
astro-ph/0102334	astro-ph/0105200
astro-ph/0103100	astro-ph/0105200
astro-ph/0006343	astro-ph/0105200
astro-ph/0008390	astro-ph/0105200
astro-ph/0006048	astro-ph/0105200
astro-ph/0012337	astro-ph/0105200
astro-ph/0103350	astro-ph/0105200
astro-ph/0006344	astro-ph/0105200
astro-ph/0102341	astro-ph/0105200
astro-ph/0011448	astro-ph/0105091
astro-ph/0011378	astro-ph/0105091
astro-ph/0104085	astro-ph/0105091
astro-ph/0004244	astro-ph/0105091
astro-ph/0104459	astro-ph/0105091
astro-ph/0104460	astro-ph/0105091
astro-ph/0104419	astro-ph/0105091
astro-ph/0104490	astro-ph/0105091
astro-ph/0103047	astro-ph/0105091
astro-ph/0002522	astro-ph/0105091
astro-ph/0012324	astro-ph/0105091
astro-ph/0109152	astro-ph/0105091
astro-ph/0104489	astro-ph/0105091
astro-ph/0112162	astro-ph/0105091
astro-ph/0104486	astro-ph/0105317
astro-ph/0104460	astro-ph/0105317
astro-ph/0105062	astro-ph/0105317
astro-ph/0007199	astro-ph/0105317
astro-ph/0104490	astro-ph/0105317
astro-ph/0104162	astro-ph/0105317
astro-ph/0104464	astro-ph/0105317
astro-ph/0004075	astro-ph/0105317
astro-ph/0003343	astro-ph/0105063
astro-ph/0008133	astro-ph/0105063
astro-ph/0004151	astro-ph/0105063
astro-ph/0012087	astro-ph/0105063
astro-ph/0102430	astro-ph/0105063
astro-ph/9912180	astro-ph/0105063
astro-ph/0006319	astro-ph/0105063
astro-ph/9908159	astro-ph/0105063
astro-ph/0002365	astro-ph/0105063
astro-ph/0001493	astro-ph/0105063
astro-ph/9902311	astro-ph/0105063
astro-ph/0010352	astro-ph/0105063
astro-ph/0012086	astro-ph/0105063
astro-ph/0104460	astro-ph/0105529
astro-ph/0103333	astro-ph/0105322
astro-ph/0110081	astro-ph/0105322
astro-ph/0006436	astro-ph/0105352
astro-ph/0105091	astro-ph/0105352
astro-ph/0012376	astro-ph/0105352
astro-ph/0012475	astro-ph/0105352
astro-ph/0105252	astro-ph/0105352
astro-ph/0104460	astro-ph/0105352
astro-ph/0105062	astro-ph/0105352
astro-ph/0007333	astro-ph/0105352
astro-ph/0105296	astro-ph/0105352
astro-ph/0104490	astro-ph/0105352
astro-ph/9911177	astro-ph/0105352
astro-ph/0011179	astro-ph/0105352
astro-ph/0005229	astro-ph/0105178
astro-ph/0007023	astro-ph/0105178
astro-ph/0102165	astro-ph/0105178
astro-ph/9909302	astro-ph/0105178
astro-ph/0104250	astro-ph/0105055
astro-ph/0104249	astro-ph/0105055
astro-ph/0104329	astro-ph/0105055
astro-ph/0102278	astro-ph/0105055
astro-ph/0104362	astro-ph/0105055
astro-ph/0104201	astro-ph/0105055
astro-ph/0005609	astro-ph/0105055
astro-ph/0103306	astro-ph/0105055
astro-ph/0104363	astro-ph/0105055
astro-ph/0102456	astro-ph/0105012
astro-ph/0104451	astro-ph/0105093
astro-ph/0001433	astro-ph/0105093
astro-ph/0104211	astro-ph/0105093
astro-ph/9811023	astro-ph/0105395
astro-ph/9809408	astro-ph/0105395
astro-ph/9909258	astro-ph/0105142
astro-ph/0102110	astro-ph/0105142
astro-ph/0009090	astro-ph/0105142
astro-ph/0102411	astro-ph/0105271
astro-ph/9901103	astro-ph/0105271
astro-ph/0101494	astro-ph/0105271
astro-ph/0103014	astro-ph/0105271
astro-ph/0007240	astro-ph/0105271
astro-ph/0003077	astro-ph/0105127
astro-ph/0103111	astro-ph/0105127
astro-ph/0011184	astro-ph/0105127
astro-ph/0103241	astro-ph/0105127
astro-ph/0012376	astro-ph/0105366
astro-ph/0007240	astro-ph/0105528
astro-ph/0103042	astro-ph/0105229
astro-ph/0103480	astro-ph/0105229
astro-ph/0002336	astro-ph/0105229
astro-ph/0008495	astro-ph/0105010
astro-ph/0101386	astro-ph/0105010
astro-ph/0007333	astro-ph/0105010
astro-ph/0010571	astro-ph/0105010
astro-ph/0010309	astro-ph/0105010
astro-ph/0004412	astro-ph/0105010
astro-ph/0011179	astro-ph/0105010
astro-ph/0011544	astro-ph/0105010
astro-ph/0102282	astro-ph/0105321
astro-ph/0004176	astro-ph/0105321
astro-ph/0008474	astro-ph/0105321
astro-ph/9912214	astro-ph/0105321
astro-ph/0012227	astro-ph/0105321
astro-ph/0012060	astro-ph/0105321
astro-ph/0104460	astro-ph/0105130
astro-ph/0007333	astro-ph/0105130
astro-ph/9910234	astro-ph/0105130
astro-ph/9910110	astro-ph/0105130
astro-ph/9903183	astro-ph/0105130
astro-ph/0003018	astro-ph/0105564
astro-ph/0104460	astro-ph/0105564
astro-ph/0104490	astro-ph/0105564
astro-ph/0105318	astro-ph/0105564
astro-ph/0104459	astro-ph/0105564
astro-ph/0102419	astro-ph/0105564
astro-ph/0104489	astro-ph/0105564
astro-ph/9802258	astro-ph/0105564
astro-ph/0006186	astro-ph/0105484
astro-ph/9901052	astro-ph/0105212
astro-ph/9904049	astro-ph/0105212
astro-ph/0004080	astro-ph/0105212
astro-ph/9908290	astro-ph/0105468
astro-ph/0005028	astro-ph/0105468
astro-ph/0010176	astro-ph/0105468
astro-ph/0010190	astro-ph/0105020
astro-ph/0012207	astro-ph/0105020
astro-ph/0010584	astro-ph/0105020
astro-ph/0012117	astro-ph/0105020
astro-ph/0009286	astro-ph/0105020
astro-ph/0007348	astro-ph/0105020
astro-ph/0105063	astro-ph/0105415
astro-ph/0012086	astro-ph/0105415
astro-ph/0101386	astro-ph/0105385
astro-ph/0105361	astro-ph/0105385
astro-ph/0104459	astro-ph/0105385
astro-ph/0104460	astro-ph/0105385
astro-ph/0105062	astro-ph/0105385
astro-ph/0105296	astro-ph/0105385
astro-ph/0104162	astro-ph/0105385
astro-ph/0102144	astro-ph/0105385
astro-ph/0104474	astro-ph/0105385
astro-ph/0011179	astro-ph/0105385
astro-ph/0104489	astro-ph/0105385
astro-ph/0105220	astro-ph/0105385
astro-ph/0007333	astro-ph/0105450
astro-ph/0012376	astro-ph/0105450
astro-ph/0007048	astro-ph/0105450
astro-ph/0009121	astro-ph/0105539
astro-ph/0009176	astro-ph/0105539
astro-ph/0009500	astro-ph/0105539
astro-ph/0104113	astro-ph/0105365
astro-ph/9701148	astro-ph/0105359
astro-ph/9806044	astro-ph/0105359
astro-ph/0008392	astro-ph/0105316
astro-ph/0005124	astro-ph/0105316
astro-ph/0010525	astro-ph/0105316
astro-ph/0102304	astro-ph/0105316
astro-ph/0010389	astro-ph/0105316
astro-ph/0105168	astro-ph/0105316
astro-ph/0005095	astro-ph/0105316
astro-ph/0103273	astro-ph/0105372
astro-ph/0103227	astro-ph/0105372
astro-ph/0004266	astro-ph/0105372
astro-ph/0104228	astro-ph/0105372
astro-ph/0104199	astro-ph/0105372
astro-ph/0002055	astro-ph/0105221
astro-ph/0104455	astro-ph/0105355
astro-ph/0008504	astro-ph/0105355
astro-ph/0005124	astro-ph/0105099
astro-ph/0008175	astro-ph/0105099
astro-ph/9810431	astro-ph/0105099
astro-ph/0004404	astro-ph/0105099
astro-ph/0011469	astro-ph/0105099
astro-ph/9512102	astro-ph/0105099
astro-ph/9812133	astro-ph/0105099
astro-ph/0005123	astro-ph/0105099
astro-ph/9812313	astro-ph/0105099
astro-ph/0005124	astro-ph/0105397
astro-ph/0005018	astro-ph/0105397
astro-ph/9905320	astro-ph/0105397
astro-ph/0004404	astro-ph/0105397
astro-ph/9512139	astro-ph/0105397
astro-ph/0007333	astro-ph/0105397
astro-ph/9803297	astro-ph/0105397
astro-ph/0011179	astro-ph/0105397
astro-ph/9905211	astro-ph/0105397
astro-ph/0101386	astro-ph/0105397
astro-ph/9603045	astro-ph/0105397
astro-ph/0102179	astro-ph/0105397
astro-ph/9702157	astro-ph/0105397
astro-ph/9702100	astro-ph/0105397
astro-ph/0011544	astro-ph/0105397
astro-ph/0008495	astro-ph/0105397
astro-ph/0104460	astro-ph/0105397
astro-ph/9909414	astro-ph/0105397
astro-ph/0104490	astro-ph/0105397
astro-ph/0104474	astro-ph/0105397
astro-ph/9603087	astro-ph/0105397
astro-ph/0105220	astro-ph/0105397
astro-ph/9606059	astro-ph/0105397
astro-ph/9706069	astro-ph/0105397
astro-ph/0102282	astro-ph/0105429
astro-ph/0011170	astro-ph/0105429
astro-ph/9706232	astro-ph/0105429
astro-ph/0105458	astro-ph/0105563
astro-ph/0012331	astro-ph/0105563
astro-ph/0006421	astro-ph/0105518
astro-ph/0104460	astro-ph/0105518
astro-ph/0103335	astro-ph/0105518
astro-ph/0105457	astro-ph/0105518
astro-ph/0104162	astro-ph/0105518
astro-ph/0007079	astro-ph/0105518
astro-ph/0104459	astro-ph/0105518
astro-ph/0104006	astro-ph/0105518
astro-ph/0003343	astro-ph/0105440
astro-ph/0103040	astro-ph/0105440
astro-ph/9811123	astro-ph/0105440
astro-ph/0102430	astro-ph/0105440
astro-ph/9911502	astro-ph/0105440
astro-ph/0005269	astro-ph/0105440
astro-ph/9912180	astro-ph/0105440
astro-ph/0002365	astro-ph/0105440
astro-ph/9908009	astro-ph/0105440
astro-ph/0010352	astro-ph/0105440
astro-ph/0012086	astro-ph/0105440
astro-ph/0008133	astro-ph/0105440
astro-ph/0005470	astro-ph/0105440
